Name \\epn-ta-pix-001.epn.local\42FYC4025A/Meas/PRIM
Data Type Float 32
Number of Values 17999
Time Value Value Attributes
2-Apr-2024 17:24:28.039 16,172
2-Apr-2024 17:24:27.039 16,158
2-Apr-2024 17:24:26.039 16,141
2-Apr-2024 17:24:25.039 16,138
2-Apr-2024 17:24:24.041 16,16
2-Apr-2024 17:24:23.039 16,2
2-Apr-2024 17:24:22.04001 16,24
2-Apr-2024 17:24:21.039 16,266
2-Apr-2024 17:24:20.039 16,272
2-Apr-2024 17:24:19.039 16,266
2-Apr-2024 17:24:18.039 16,253
2-Apr-2024 17:24:17.03801 16,235
2-Apr-2024 17:24:16.04001 16,211
2-Apr-2024 17:24:15.039 16,183
2-Apr-2024 17:24:14.03801 16,154
2-Apr-2024 17:24:13.03801 16,126
2-Apr-2024 17:24:12.039 16,095
2-Apr-2024 17:24:11.03801 16,058
2-Apr-2024 17:24:10.03801 16,02
2-Apr-2024 17:24:09.03801 15,987
2-Apr-2024 17:24:08.039 15,964
2-Apr-2024 17:24:07.039 15,949
2-Apr-2024 17:24:06.03801 15,93
2-Apr-2024 17:24:05.03801 15,895
2-Apr-2024 17:24:04.03801 15,839
2-Apr-2024 17:24:03.03801 15,77
2-Apr-2024 17:24:02.039 15,704
2-Apr-2024 17:24:01.04001 15,664
2-Apr-2024 17:24:00.04001 15,661
2-Apr-2024 17:23:59.03801 15,685
2-Apr-2024 17:23:58.039 15,719
2-Apr-2024 17:23:57.039 15,746
2-Apr-2024 17:23:56.039 15,76
2-Apr-2024 17:23:55.039 15,759
2-Apr-2024 17:23:54.041 15,746
2-Apr-2024 17:23:53.04001 15,729
2-Apr-2024 17:23:52.03801 15,717
2-Apr-2024 17:23:51.041 15,716
2-Apr-2024 17:23:50.039 15,731
2-Apr-2024 17:23:49.039 15,76
2-Apr-2024 17:23:48.039 15,799
2-Apr-2024 17:23:47.039 15,838
2-Apr-2024 17:23:46.039 15,866
2-Apr-2024 17:23:45.039 15,877
2-Apr-2024 17:23:44.039 15,876
2-Apr-2024 17:23:43.03801 15,87
2-Apr-2024 17:23:42.039 15,864
2-Apr-2024 17:23:41.03801 15,858
2-Apr-2024 17:23:40.03801 15,854
2-Apr-2024 17:23:39.04001 15,845
2-Apr-2024 17:23:38.03801 15,824
2-Apr-2024 17:23:37.039 15,786
2-Apr-2024 17:23:36.039 15,742
2-Apr-2024 17:23:35.039 15,709
2-Apr-2024 17:23:34.04001 15,698
2-Apr-2024 17:23:33.039 15,709
2-Apr-2024 17:23:32.03801 15,731
2-Apr-2024 17:23:31.039 15,746
2-Apr-2024 17:23:30.03801 15,743
2-Apr-2024 17:23:29.039 15,714
2-Apr-2024 17:23:28.039 15,664
2-Apr-2024 17:23:27.039 15,612
2-Apr-2024 17:23:26.039 15,583
2-Apr-2024 17:23:25.039 15,597
2-Apr-2024 17:23:24.039 15,656
2-Apr-2024 17:23:23.03801 15,744
2-Apr-2024 17:23:22.039 15,839
2-Apr-2024 17:23:21.039 15,915
2-Apr-2024 17:23:20.039 15,96
2-Apr-2024 17:23:19.039 15,977
2-Apr-2024 17:23:18.039 15,983
2-Apr-2024 17:23:17.039 16,004
2-Apr-2024 17:23:16.039 16,061
2-Apr-2024 17:23:15.039 16,163
2-Apr-2024 17:23:14.04001 16,303
2-Apr-2024 17:23:13.04001 16,464
2-Apr-2024 17:23:12.039 16,624
2-Apr-2024 17:23:11.04001 16,768
2-Apr-2024 17:23:10.039 16,889
2-Apr-2024 17:23:09.041 16,98
2-Apr-2024 17:23:08.041 17,038
2-Apr-2024 17:23:07.039 17,07
2-Apr-2024 17:23:06.041 17,089
2-Apr-2024 17:23:05.03801 17,111
2-Apr-2024 17:23:04.03801 17,145
2-Apr-2024 17:23:03.039 17,177
2-Apr-2024 17:23:02.04001 17,181
2-Apr-2024 17:23:01.039 17,13
2-Apr-2024 17:23:00.04001 17,018
2-Apr-2024 17:22:59.039 16,854
2-Apr-2024 17:22:58.039 16,657
2-Apr-2024 17:22:57.039 16,445
2-Apr-2024 17:22:56.04001 16,246
2-Apr-2024 17:22:55.039 16,096
2-Apr-2024 17:22:54.04301 16,018
2-Apr-2024 17:22:53.03801 15,992
2-Apr-2024 17:22:52.04001 15,98
2-Apr-2024 17:22:51.039 15,963
2-Apr-2024 17:22:50.039 15,932
2-Apr-2024 17:22:49.03801 15,89
